district_id,n_points,n_sampled,far_snap_dropped,isolated_dropped,max_snap_m,max_drive_min,from_lon,from_lat,to_lon,to_lat,max_route_mi,span_mi,span_drive_min,span_from_lon,span_from_lat,span_to_lon,span_to_lat,span_route_mi,geo_diameter_mi,max_drive_min_ferry,ferry_from_lon,ferry_from_lat,ferry_to_lon,ferry_to_lat,unreachable_pairs,total_pairs,largest_component,max_route_poly,span_route_poly
TX-28,24,72,0,1,3449,396.9,-98.271201,26.405557,-98.799039,29.073789,296.5,219.7,326.8,-98.262722,26.12698,-100.421373,28.663972,270.4,219.7,396.9,-98.271201,26.405557,-98.799039,29.073789,0,552,24,wid`D~qxvQgjAbcIbjc@hvF{yEx`Vhx@vnHktV|bu@lb@`eLquEreLpXv`MkaJleBmqLfrJkcr@roFkjMphWuiNlpIyr@`rEopP~|Q}ul@}{AmqXjiJe}Loc@usDte@cB|jCiwKq@gqi@{vNqaoBgs\}dMyyE}iDy{NgIov]bvDqxUojEimM}va@}uDqwMvbAihZa~N{sNpxE_pHuzDsvEhqN}xEq~B_qA~vD,s|m~C~|vvQo_@rzBafCaWi[~hEc_GzCukEjgI{vEhyUvx@zkHktV|bu@lb@`eLquEreLzWzaMu`JhdBmqLfrJkcr@roFkjMphWuiNlpIyr@`rEefPbyQg`m@axA}tS~{HkvRbL_wCla@cB|jCemGfEerg@qzKwhWbwEkj|@vrZyp]|A_bb@nmr@bmGzqYwkBzay@ssO`qHadJfiL{yAyk@
TX-29,24,72,0,0,349,50.2,-95.558533,29.857556,-95.213227,29.960262,29.9,21.9,50.2,-95.558533,29.857556,-95.213227,29.960262,29.9,21.9,50.2,-95.558533,29.857556,-95.213227,29.960262,23,552,23,wpfuDxwffQg|@Ps@qg@wW_l@je@gnBOekHgGyf@ivBtFqo@pd@o}BqAk]vJebA_@in@tHqAqqHuQ_|AKe}ArKs|@mF}gRww@aXOyiByr@}_Ag[y|@aCsw@{~@s|Auh@skA`Hm_@n`BcL~JfFDbJ,wpfuDxwffQg|@Ps@qg@wW_l@je@gnBOekHgGyf@ivBtFqo@pd@o}BqAk]vJebA_@in@tHqAqqHuQ_|AKe}ArKs|@mF}gRww@aXOyiByr@}_Ag[y|@aCsw@{~@s|Auh@skA`Hm_@n`BcL~JfFDbJ
TX-30,24,72,0,0,737,60.7,-96.595114,32.551136,-97.122437,32.61824,42.6,32.3,54.3,-96.595114,32.551136,-97.125956,32.68559,38.6,32.3,60.7,-96.595114,32.551136,-97.122437,32.61824,0,552,24,ssteElfqlQ}KmYiShLl\xz@ud@td@t\hu@mnCp~An{AfeEwiPxoGmhAtoBjuBrdMtAvcF_Y|vC}gBnsFaj@nsDmNd_EbJfwA{_@hzFkRr_SzxJdBvVzHgA`ViQ~H,ssteElfqlQ}KmYiShLl\xz@ud@td@t\hu@mnCp~An{AfeEwiPxoGahA~mB~tBhfMtAvcF_Y|vC}gBnsFaj@nsDmNd_EbJfwA{_@hzF}JjwPaFvbAuTzAqQvdA
TX-31,24,72,0,0,1154,176.8,-97.287938,30.736914,-98.963287,31.498799,137.5,113,174.8,-97.37164,30.596586,-98.963287,31.498799,134,113,176.8,-97.287938,30.736914,-98.963287,31.498799,0,552,24,uhrzDrpxpQj{Ch{@{lChgJxqAxiD_a@ldCtw@jsFidFi]_lA~eGdvA~pFgb@nbAvcDpnKi`@b^bvAnsGwjAaM`}@lbEkyGzpOgsOj~E~|BjkTkmHn}B_w@liFelErpD}aAnfE_`JlmOm|EdrDerCzpG{hEt`AutIvfWckIveLceW~{SyoGt|Ci~FddHcrIloAnBvr[u`DrvKlBzkEpnAtyBf[b`TapBbtBoqB`I,u{vyDv{hqQvl@`|@wdClq@pZtvAyjA|^h_Ap~NjzBliLqRpnEeqC~eA_zAnqCi|PtwF{zHvwPsmOnyE~|BjkTkmHn}B_w@liFelErpD}aAnfE_`JlmOm|EdrDerCzpG{hEt`AutIvfWspIflLs_WnuSyoGt|Ci~FddHcrIloAnBvr[u`DrvKlBzkEpnAtyBf[b`TapBbtBoqB`I
TX-32,24,72,0,0,3992,218,-96.904935,32.954305,-94.876083,33.006856,134,128.6,210.1,-96.904935,32.954305,-94.707638,32.715282,142.5,128.6,218,-96.904935,32.954305,-94.876083,33.006856,0,552,24,mkchEzvmnQ~Wwh`@kgImfDdAmzCrtIugLnIkoIfoFm\{lCm|PzqCsbBzj@}qOdKsoLumBmyC}HuqCpwAapTab@mn`@niAkpEkCc`IbdBe~E~}AslVkiEqja@dWgxEgxDs`IaNabRu~DwkMtw@}qXurDczBk`@{{GolCiuFgAu{JjgCeiSqqAmmBi~@bX,mkchEzvmnQ~Wwh`@kgImfDrAg_DdtI{bLlJspIhnFe[{lCm|PzqCsbBzj@}qOdKsoLumBmyC}HuqCpwAapTe^qfb@reAgxCkCc`IbfB}iFtUmzLznOyxXj_@oaNosCsgJbcBknH{WizP|tCw_XmNgdFrhBiuF|jE}rk@laC}xI~x@gjJmgAuyDea@cvN
TX-33,24,72,0,0,580,62.3,-96.591683,32.642792,-96.962322,32.927317,38.4,29.2,62.3,-96.591683,32.642792,-96.962322,32.927317,38.4,29.2,62.3,-96.591683,32.642792,-96.962322,32.927317,0,552,24,mpffE~pplQyz@sz@wk@nq@_h@dpAyk@kq@wbDreIyf@vwCwn@deAggLuAydAnM|Al|AkNIuBrhBrS`vAjDdpD~}@lsAvC~w@aSxt@|]rbC{tBr^utAdkEsTfjBqlEjmAqyA~nAklAb~F}i@{EokDduAcWcb@iNdZui@t@Ylp@}`@jd@AbZ,mpffE~pplQyz@sz@wk@nq@_h@dpAyk@kq@wbDreIyf@vwCwn@deAggLuAydAnM|Al|AkNIuBrhBrS`vAjDdpD~}@lsAvC~w@aSxt@|]rbC{tBr^utAdkEsTfjBqlEjmAqyA~nAklAb~F}i@{EokDduAcWcb@iNdZui@t@Ylp@}`@jd@AbZ
TX-34,24,72,19,0,3978,335.1,-97.980448,26.942831,-98.054523,27.409972,93.2,148.8,214.4,-97.417154,25.850906,-97.82611,27.973048,169.5,148.8,335.1,-97.980448,26.942831,-98.054523,27.409972,0,552,24,ugmcDxx_uQha@iyCnlAcwA~A|yCjsLk@rgAlqBuH~eA~_AsGfrEusCbmFur]gtCevFu_PzrAiaTzl@qon@qg@saJddB}oBd`AvArYh}CxlApvA~vCrGbv\axBn_AahF]u@cb@kaDxKeLa\}hBiMklCkxAde@bbHmrCqDIf|Aw{@B,e_x|CdxqqQa_Ryy@wsl@jzz@{_Jdq@oxQr_Kixs@akBwnhAlrDqon@qg@iuj@lrLoiOmtB}{JccJs|@p|Ei{FauAmgAdxDeln@m|H_}Ex~PgzFcrH
TX-35,24,72,0,0,1258,136.9,-97.764049,29.70932,-97.620899,28.784089,91.2,79.4,123.3,-97.786779,28.678446,-97.846885,29.826858,91.2,79.4,136.9,-97.764049,29.70932,-97.620899,28.784089,0,552,24,gritDhpusQpqH{pH~vAprWtzJ|aSzzBePrxFpoBpjLsfAtef@baC~vQerJb_AifGwi@i_Hr_DwgFjgInf@rsObqErwFv@ruEwcHgEsxFteHgnD~lPkfP,ig`nDj~ysQrn@zbFucBdrBmhZbqBefFrxEyaMpm@e|KhjDcbk@t~CcsD`sAuef@caCqoNhz@iyDuhBexBxPapEezK_`Ffu@kcD_mBo{EvnAavFi{JugH`iFgoA~S}}@sxA
TX-36,24,72,2,0,4706,282.1,-94.478261,29.561669,-94.78362,31.47194,169.1,151,248.3,-95.358003,29.545139,-93.571153,31.093689,187.6,151,282.1,-94.478261,29.561669,-94.78362,31.47194,0,552,24,mwlsDbxs_Qp|BhrGyyUtxCckBuu`@i{j@`fEcfo@gKmhe@qkJwaDutEyjQthNey\|tBihIejCk|LpqGyht@ktEmxJ|eFk{Sn[wnJtjUojGxjEyvGlnXujDhi@s|Jt~No`Jk_C,cpisDnr_eQ_sBk`Ms_FLqI}_MosHawUwHcjLatFj@w`C_bDmnBkgWskQwyAeeBuac@hpA}bw@yyVyq[w|TayTebHhNu_Ft|F_{HrnAkoUiXa~GqlHkCo|KeiO{|Rijl@o`NyzBovLeoFhZuqOcjFurMuzNekFx~AoyDa}FspT_hKy{CcpH
TX-37,24,72,0,0,501,53.6,-97.53164,30.305103,-97.757796,30.112076,28.9,24.3,39.6,-97.890968,30.190372,-97.525109,30.345283,29.7,24.3,53.6,-97.53164,30.305103,-97.757796,30.112076,0,552,24,{}}wDvchrQjXwRd`CljA{d@hmA{iA~d@mSff@nkAbg@|Ft\|_BraBp_HdxDdwD~Lu_DrjI{Adk@`zCW`@pi@ds@t~@Xx~@`l@|q@j~ArVbuAls@`fAeNtcG`gDiY~u@RmLin@}^,ypgwDpintQ_U_e@nTkgAmgCseB}Weg@iGcgAcgBu|AfOwrB_Gu_An]_fA~D_pAl`AsjBgAcQ}gD}_BwyAtJcpBif@guEgdCmcAkU|@s~B_e@{_CqSwoGkqAe{F_[kdCeD}vEzXn@
TX-38,24,72,0,0,500,69.7,-95.415868,29.753627,-95.552597,30.132219,42.8,32.3,63.8,-95.415868,29.753627,-95.807666,30.075896,42.4,32.3,69.7,-95.415868,29.753627,-95.552597,30.132219,0,552,24,egrtDd|jeQjc@bf@hBnsEwnEiM_Vrf@gKx_SwvNrEql@ke@cwDtvGwhGna@mnAy\g_BvvA{cEyx@mhDfTkVkm@okA~u@eRw_EsvCecDoaAmtDc`DhkDkzBqH,egrtDd|jeQ~@bLv]lDrBpShBnsEwnEiM_Vrf@_Gr|R_{NxHip@oc@{`@|fAwoD`zFksArgA_SrjAgiFxmIyz@bq@scElrOocC`NonGeGdH`vBuPvlA}~@~A{Emc@d^~A
UT-01,24,72,16,0,4621,108.8,-111.792499,40.816218,-112.128557,40.556884,35.4,34,72.3,-111.584912,40.622887,-112.220201,40.725778,46.5,34,108.8,-111.792499,40.816218,-112.128557,40.556884,0,552,24,k|bxFbniiT~k@biAzKpj@_Bvp@tb@hk@bFhs@j]fr@fbAtx@nOZ`Hs\dL~[lgAtI?pjB`~ADDnmCfXdIbF`t@xeCbRtEvuE{OheDbAr}Jh}IbOd{AvlAjiBvKkBdsAzc@ka@ri@kJxzHxw@p{@|iCXloAvNxy@od@ns@dR~EvVvl@rOeBqLxQ|N_Cmi@hq@`{@cZ,ad}vFt|`hToMhl@xU_@}m@ls@e{AlqF_p@xyArf@btAtb@|`Dnh@rjA_KttC|d@lfAv^nO~Jj\sNtQ|Fdu@iI`i@|c@xdAkB`iAyz@v_Aua@nDgNxg@wVrD}vDeQ{mAeo@ihBiNwp@nKcc@nlAl@|mAgh@pzChEhyIa`DzIqh@le@orA|^eJdpCzHfuHqg@rbDpAphYfKp`@f|BfzCrIhg@fx@ht@vjA|`D
UT-02,24,72,16,0,4944,600.2,-113.395948,41.029571,-111.219047,41.205935,306.3,161,413.8,-114.019804,41.032573,-111.060561,41.742912,243.1,161,600.2,-113.395948,41.029571,-111.219047,41.205935,0,552,24,yqlyFtsbsTyuNjdCojO}t@evIujAcjBukJavBly@etIvehBafAjoCq\epAqoAbg@gjIypA__Cobe@oxAgkFwtH}pI}nq@__Qs{IqaO``@yqh@e{B_nKkpXyvPgKs|o@dh@syUhyK_kVgJwhF~_By|InxKqtLfDieI~cCc~LzyI_hE~qBi}C{b@ckF_oJ_{BjFwzKcrA}~Ij^ajB~|EmzDf}BajUae@e_VumCkeNr@{qCyjB}fDocBtNaoG_kJkxAP_{CgnCi_IcHmaDogCml@_cBluAmpFtoCyj@hi@sqBc`AsjAtz@q_CisC_~BkBmrAlnCdUzcDizDfeGiRrjAoaB`rMgra@cXmpHrpFjdFjuDlD`rDj}CdwKkd@reJ_vCjsGvlAf_MhGtBbnCrdCpaEzwNe~@n{KvqDxeDd_Ep~@qiChoB`Ylp@uxE,qdmyFvn|vTfjAoeHm`OeHs}LoeJsiRtwAc~[ynFoxEwnl@wtH}pI}nq@__Qs{IqaO``@yqh@e{B_nKkpXyvP|[gwfAhyK_kVvtAqfQnxKqtLfiCmdWzlMifJ{b@ckF_oJ_{BwjAuzVj|FoeHf}BajUorDsyi@__NabOmvPswCcmEujFlpG{nKmDekEuvCmqEhiQqbEnkOubd@mhA}oX~jFbwB
UT-03,24,72,8,1,4719,1009.1,-114.080406,37.216233,-110.242969,41.003359,664.5,356.6,931.8,-109.538476,40.988499,-114.080406,37.216233,616.4,356.6,1009.1,-114.080406,37.216233,-110.242969,41.003359,0,552,24,mxcbFpihwTniIv`@jsRyac@woV{~XjjMieg@o|Lax[_fTcbUqb~@s}[geEisKsqT{oKau[yen@ib`@}rQva@svPz`RkmVbRspKfjXb~C|vOo{J~tK{cr@xhVcnL_lJytd@umRqnMy`GqnQcoA{eKx|HcnQweBanNgcKycH_|M|_Jq`UakDerJmmSkxr@hkJv}Ha~z@{vKaiHqnGib_Accx@_{]apf@yrb@spHh}AszJqb\gnIjpNud|@~`Mkw^rl^e_F|wOxQj_VgiHd`N}iFpdGedRxb@ewHujMosVquGazr@ipbA~^cyk@{hFobSkoJo\{gHs`Na_F_ydA_ru@a}`@kaMtgF{h_@{hE|pAp_f@}uHbqJ_nCenGssAjjGgwJ~IpjAvuSs_IztGiaCl~n@luIpiFopFziAbsDzpM,cqdyFnfq{StwIu`YznLdeNdnu@ovA~iFlaJb~PlQvwUdyR~eF~aeAzgHr`NjoJn\fhF|_Sk^t{k@`zr@hpbAnsVpuGdwHtjMriT_rAjmMgrTmPucVd_F}wOjw^sl^|~{@u~L~qIkqLjbJvlZzjIyhB`pf@xrb@hhx@rb^jiGtz~@zvK`iHe|Hx_{@xvr@amJdrJlmSp`U`kD~{M}_JbbK~`HzfBzpNy|HbnQboAzeKx`GpnQtmRpnM~kJxtd@yhVbnLsvKlar@usOr}J{kXy}CcRrpK{`RjmVef@xcQne`@tgQ`s[ncn@`tTtqKpjEvwKhi~@db\zbThtUvsLbe[wiMr{f@voVz~XksRxac@oiIw`@
UT-04,24,72,16,0,3940,481,-114.047712,40.936922,-114.044311,38.613318,340.2,218.1,473.9,-111.31828,38.578247,-114.047712,40.936922,323.4,218.1,481,-114.047712,40.936922,-114.044311,38.613318,0,552,24,wnzxFd}awTqxCiwEvg_@cdAl_JueEpzAo_aDa~Fwq\gaJifQpqKadWxvAymYrfFyzTvcEp~CfxMkfMzyNfrCp_a@{~Hxm@izFlsJsfA|xc@xiE|wEkjXjjRirJh~Ek|QdeC{g@~aW`kBfwKnbIbqKxoQdpXr}Lxr^lfd@pCh{D`cCl`CCfcSldDvzOdhh@x}eAbsLhie@cqJjcXwb@nkJbhBvaSwp@nsHtuFfkUqfBtwi@pwYqn@~ad@q`QS~pDxlEp{C`hQlkE{`AjeC,aymjFfzlfTu{NwDuI}nBs{Ha`CmhAdtEkcGvMhu@piXcpIfoPo|KxhCoqDpxNwsDvki@qpC|`@bI|gJesH~mT_{QliAsi\fjM_dXw`FcqTktSwx]eqMouJqoNktJplCehIgk@j@z{FgvXphDzN|hVa}ClkJvsEblLjhCsD{oDtcP{xSncLmrE|fXm~c@kfEmsJrfAym@hzFq_a@z~H{yNgrCgxMjfMqqEeiDczEleU_wAhlYsrKblWh}I|{Pp~Fxo\s`Bnc`DksIlgFwg_@bdApxChwE
VA-01,24,72,8,0,4460,163.7,-77.037773,38.193226,-76.613178,37.177808,107.7,82.2,152.2,-76.4451,37.09979,-77.037773,38.193226,100.6,93.2,163.7,-77.037773,38.193226,-76.613178,37.177808,190,552,19,urbhF`meuMlt@b`Apu@g|Ph`D{pFpoC~^brDitFtrBjiAh`FuqEn~FkqAyFodCrnFqiD``FpoJl|EboAtuGuvKh`FqaAf}Im~LfjEoSldAsiDf~Em}A`qLuuLnuDmd@`wA`aAxBhsF~bCliGo]|hFvyAzkG_Wx~B`fFhjNzmCsgDvjJigC`sBwqGjtN}pO`iUicPnuDfY,u`maFztqqMea@zgA}oJxr@m|HbuHkrHsbCs~TnbGgbD{{@ugGlfKisHzuGefEiWefI{cD{~D~d@knLzsLo~Ej}AedAbiDekEzTy{Ip~LcbFdcA}sGntKm{EwmAk}EgqJ_zAbSmwC`yC|GpbCo~FjqAi`FtqEurBkiAcrDhtFqoC__@i`DzpFqu@f|Pmt@c`A
VA-02,24,72,34,0,3767,266.5,-75.73058,37.919973,-77.059757,36.555071,166.5,132.3,250.9,-77.059757,36.555071,-75.482789,38.00137,163.1,132.3,266.5,-75.73058,37.919973,-77.059757,36.555071,0,552,24,yfmfFbcfmMgkAk{AzfB{qD{CwbBcoAsuAngBiwNfoBgmDzpEtt@rwRrxJprKd|RfgnAtpq@rlNslA~dUvTptAr~FboIl~M`tWnfG~v@xnAvkAaw@l}H~Yr_@xqCdaNzpHbzA`|Du`ClcEjaD`uEmmAvtFwsBgK}kDveJUdcCnyEzoRuoAzzBkS`hJ|fH~`GvaFzaXv|DrgI~|AxfMqfCbfHfvBb}Ato@h_DhpNpaN,etb~EnviuMupSqwUn`CwoHi~AuhMs~Kchb@cfHy~F`dBcdNcsEeqVxlJ_gRu}CksDjxB{rEuxA_zD{_NasH{b@crCgkK~\geYmyIsjLu{Uqpd@`x@qinAerq@qbLqhS{fR}kJ_wX{~Dmu@woG
VA-03,24,72,9,0,4267,95.4,-76.454881,36.7965,-76.574936,37.103597,52.3,35.9,67.6,-76.230751,36.763662,-76.579534,37.202056,43,35.9,95.4,-76.454881,36.7965,-76.574936,37.103597,0,552,24,cyq_F~qsqMdRwv@ge@{e@`kAimD_iBwhDdh@ii@iuDijIsm@acFcjAga@gpAhYmqF}m@chFkyAumCwCo}@xtEgxA~KmxBtoByjDr~Ae`@hlBdRdhCuRlsAajGruJ{_EdrDalAjmFk|IviF~]x}B|uBncB`i@djBjuAc`@tqDsxC,{kk_FdygpMmY|f@vQlxAcdHxqAi_@oZo`BxHkeAv[ai@pz@qkHe~Bu|@rCsnAruA_pF_^et@joEgxA~KmxBtoByjDr~Ae`@hlBdRdhCuRlsAajGruJ{_EdrDalAjmFyzIjfFlWdpA{Qpc@acBnKk`App@
VA-04,24,72,0,0,2145,197.6,-76.671184,37.155067,-78.04141,36.561446,117.6,86.1,196.9,-78.04141,36.561446,-76.671184,37.155067,118.9,86.1,197.6,-76.671184,37.155067,-78.04141,36.561446,0,552,24,ezwaFzy}rMss@hmCsf@~Y|aJ`Kzd@pc@xHruCk`@|}@~Y|mBiTjcB{hAzaDgcAv`Amb@lwCttAlk@i@hhBy~F~jU~iEd`H~mD~ZjnDb|EpvCnCrtAfiBjq@ffF`pEtrDh}E|oBjxCvxCbmB|zM~ArqEoYxcFy}B`jIbBrs@lxKx`A|eBn~@z|EbsFfvIjeAtz@jgEdz@hsAfbNr{FxwC~wHdrAtnB`lBfkAboCjxKzjEvlD{fAtpDi[l~CjQ~yA}w@lpBoNryB~cCcy@d{@rbHeq@lx@uLbtCubBnqByL||Cgh@fg@uLlxA~Wb}Ad}AbuAoFrlCfq@nfBgd@zbDfl@mTqAsh@hq@uZeHoT,a|c~Exmi{MdHnTiq@tZpArh@gl@lTfd@{bDgq@ofBnFslCe}AcuA_Xc}AtLmxAfh@gg@xL}|CtbBoqBtLctCdq@mx@e{@sbH_dCby@nNsyB|w@mpBkQ_zAh[m~CzfAupD{mEqqDclCqsKalBgkAerAunBywC_xHjq@`Lk{Bj^a`DqyAiqGeoFgdB_dG}kI}|@u{E_qFqnBidA{tKmnAv|BykJnYycF_BsqEusAsgLyg@goAemCy~B{zEanBinEqqDkq@gfFstAgiBqvCoCknDc|E_nD_[_jEe`Hx~F_kUh@ihBctAsm@za@guCfcAw`AzhA{aDhTkcBgZikBr`@q`AyHsuC{d@qc@}aJaKrf@_Zrs@imC
VA-05,24,72,0,0,3161,279.6,-79.147877,37.810257,-78.039252,36.63044,149.9,151.8,274.6,-79.658536,36.54642,-77.468121,37.88241,189.3,151.8,279.6,-79.147877,37.810257,-78.039252,36.63044,0,552,24,cyweFfqabNrvAlRry@~pBs\|{@zgAdSmm@ta@~`Azp@rb@fyEngGthC`hGkzAdsBmmDf_AajLfmBuoCr}AuTxtAuiFjpDobEbxE`gC|zD}Zf}HtyBbyDsh@hrIpkB_SkhFbtEudKrXq`EfF}tGsiAu`CcaAqaMluN}yQbqAghGn}N_F`Gu}GtgCmRl{DmkIy{@eeFxx@iXvr@{jDnpDoaCrk@cdCn{KoN`sRzeFnhDfkDh_FiqEbyG_m@rg@ojD|hBar@oqBueLpkCkfFz~@c~Dw`@s}BbpBcrEer@w|Cxm@unItlGyeH`vDouHnjBrR|wAifHxoFc_A,c~`~EzheeNmsBfGzBl_Au`CyrDwnE_G{f@wu@puBarPplAa_Bd{GmkBhf@sqFcf@qoMs{E{oFoMokr@}lPs{ZqvAanKqnBvBepAmsDsnFizB{pEgcG}mC{tHw{CanUo`EoyJ_xJwsK{tRcfFifFyMqiCsrOkoQgl\uy@abDbc@s{BogD}~EozGotAemEidFc~JszWy}Dvf@geDotB{gDcWspAf~@unLmZkcEacCouGkjAujBk}CkkGs_@i|FaxFeBaeGq}@i|ApZsvAobAszAesMwoD~Wa~GcaDeuBajAwlEiXi{RglEctAa}A{qDpcAmkF{hBpP
VA-06,24,72,0,0,3794,289.9,-79.985581,37.97576,-78.631696,38.977989,143,180,240.8,-80.249248,37.324013,-77.97752,39.22307,203.4,180,289.9,-79.985581,37.97576,-78.631696,38.977989,0,552,24,ocxfFzdegNu}@gHah@efEaeFaoGuTetCueAyYuxBu_InuAyoEkF_wDzfAcK_`AmdA|_@ip@ui@oxAn_AehKpaHkuHsUwjJqhAagBhiC_oHmkOquQktGwvSggFqgBcsEccEfv@m}ItyCeaGlJmdEabC}aAypAiiCoLs`G`iCckEm{H{yB{`Ia`IobNm]evIyxCc`KknOsta@uyZggIciDihDra@kwDibAyzNkmM_mFpvIcfGpH{tDw|BuMd_BwmDcvBevAxbBv_@fn@,azxbFxtxhNq{@abKynHw{Mg@eqG`pJowE{pGomTqfNc`KwyOou`@{bNcmMkgUuva@gxW}qMmbO{dY_ch@qsg@mgMsyDedIgbIm{XmxDiiTimWky\swUwaPgqBena@u`_@kzKmiNclCevHd`AutGinCgaGks]a}Xu`H_nB|l@uxZ
VA-07,24,72,2,0,3856,203.3,-77.145301,37.979866,-78.632585,38.239121,115.6,87.8,185.3,-77.020641,38.352763,-78.632585,38.239121,109.4,87.8,203.3,-77.145301,37.979866,-78.632585,38.239121,0,552,24,e}xfFbmzuMmw@auAof@tgIj~@jlU}dCrxEquJncCidEzjDwdMflA_uDud@e{Pf_LeL|nXmiExpZctP`_RciDbeI{pAhpn@drB`rBdbCl{KztL~wNuk@biRz`Jl_I}@|yKbfEn}C_}@ntC`wAjvE{h@vaE`hD~WzMjnA,wwaiF~abuMeb@eAzOtyBnbBf~Elf@rvHdeErvCjlAt|GzpAft@mL||C|sB~mDl|@f{GenAjfExx@jeFmw@xaGotDfcEeKjpZqjEfvZmsPd}QciDbeIkq@tlNxe@bsHqlA`sGno@dsGwi@`}CtsBf{BdbCl{KztL~wNuk@biRz`Jl_I}@|yKbfEn}C_}@ntC`wAjvE{h@vaE`hD~WzMjnA
VA-08,24,72,0,0,784,76.4,-77.198096,38.626978,-77.160061,38.964229,35.7,23.4,76.4,-77.198096,38.626978,-77.160061,38.964229,35.7,23.4,76.4,-77.198096,38.626978,-77.160061,38.964229,0,552,24,siwjFbwdvMu^xY_jAihB_K{_BkPc^wx@qTgdAtv@_Mbu@pJrw@}kAhyBy`@pEmhCkbBfKmt@gI{~DkYiaBcWw`@_}Bx{Aal@vMy`Aie@oInKs`@kNcVeWu^fRw[{n@coBxLyoBm_@qZnWiwAsoCcz@zr@ww@xTgdA`eCm_A|q@}L~HmGcTywApXkwAd~DiaAdDawA`aA}g@p_A{lAae@_}AumAmV_zAOm~A,siwjFbwdvMu^xY_jAihB_K{_BkPc^wx@qTgdAtv@_Mbu@pJrw@}kAhyBy`@pEmhCkbBfKmt@gI{~DkYiaBcWw`@_}Bx{Aal@vMy`Aie@oInKs`@kNcVeWu^fRw[{n@coBxLyoBm_@qZnWiwAsoCcz@zr@ww@xTgdA`eCm_A|q@}L~HmGcTywApXkwAd~DiaAdDawA`aA}g@p_A{lAae@_}AumAmV_zAOm~A
VA-09,24,72,1,0,2333,411,-79.358463,37.530727,-83.564314,36.63442,303.1,240.6,409.5,-83.564387,36.5993,-79.358463,37.530727,304.3,240.6,411,-79.358463,37.530727,-83.564314,36.63442,0,552,24,afadFjujcN^~sIfrTv}NdlObJxjA~_Fz_Gh|BxiH}v@dnUhg`@us@pyKtrCdcFuiI`kLbcG|iFhV`dGnyFhfKgvHbjH_TxzItpFoVdlGtaFxfAhhKejEbng@qtEzwO`vBjj`@~{KrrHxvJ`aX|cB|vWiqDxtOd}Hjcf@liK`of@hoDncEtwAbk[hoCd~ElxEhwb@x~Tlsj@b_Fx_XokEj}CncBjoIqnFfmF~_DvyP_`CrgDfmCvgOqcA~kd@wnIlyAebB~dDdVbdWg}AtbFrsDliO`pCl|_@euDrvKbzBfxSztHjqQq[hoS,shk~Eld`}Ngz@nqAcvBekG}JaxMy|J_r\kq@qbIxtDejKcqC_|_@ssDmiOf}AubFuUicW|aB{dDdoIizArcAckd@_nCuhO~_CsgD_`DwyPpnFgmFocBkoIvoEcjDweFq{WixTegj@c{Ei{b@uoC{}E}vAwk[}oDwcEyiKepf@m|Hkbf@bqDgvOocBorWmwJmcX}{KiuHwsBkf`@~pE{xOdjEcng@yfAihKelGuaFupFnV~SyzIdvHifHmyFcjKiVadGccG}iFtiIakLurCecFts@qyKenUig`@yiH|v@k|FoyBinAybFelOcJgrTw}N_@_tI
VA-10,24,72,0,0,4942,138.5,-78.261096,38.558385,-77.600489,39.293144,79.9,62.5,131.3,-78.261096,38.558385,-77.467992,39.220075,83.4,62.5,138.5,-78.261096,38.558385,-77.600489,39.293144,0,552,24,}|ijFzjt|Mpb@m|CgiA{_@kaK`Zo{CynBim@vw@kzCwpCkxFohPsdGiuAkR{bCdnAylHeoIowOgoHoeHur@enNurEmnDkbLuaEsh@|lF}_DuVglEmcE}dB|\{sBkgBsxB`MaaJwpFxH}jCkhCcE{_TikIbd@igAmqAgfFouAhfA,}|ijFzjt|Mpb@m|CgiA{_@yjEzGou@`c@a_C{Po{CynBim@vw@iQal@scC{|AypAimF}hB}bB_H_bCkx@u|AvMeyFltBsyDt~@sr@dbAqsDf}@yfAmNevJqb@oiDgkB{zBqy@aeCibAinJqdAsl@zFqcCkpFqsIogB_sJ{`CaZwfCmkDsnD~[auQ{bBomDxBwjF_y@}`CjfAkyD_fAmlBkhAmVwsAc_BitArOicCydAo}A}kDjw@sbDmeAqdGpClCciDywAs`EuCqaA
VA-11,24,72,0,0,1417,63,-77.297342,39.042794,-77.335104,38.722338,33.9,25.6,61.7,-77.240985,38.675068,-77.297342,39.042794,35.2,25.6,63,-77.297342,39.042794,-77.335104,38.722338,0,552,24,mphmFjcxvMj]~BNd`@tr@{@r@pK`_Dpt@r{AzEbg@{R|\|V`tAygEzvA_aCbeBycB~FbF{K_WzB_jC`Pgh@|xBnTp|AuQbmA|l@nsHqYpqArYlu@kNfL`_EryAljCllA~h@|nAip@ffAdF|iBzxAfp@oo@fv@jIbj@yQjR`y@yb@daBjQpb@|@jg@ew@|ZAf]|]f_A,ev`kFdcmvM~\eUcb@cl@}wEkw@mkDgiEej@j^yAvnA{l@|s@mwGhnEmc@sr@ul@n@z@uyCez@tg@awAmY}kHhUayAsh@sjClK{qAah@yWnnFynD`zEmrAjdEcaDgHktEg_AOe`@k]_C
